uniProtID,accession,label,existence,species,history,old_ID
SPEE_THET8,Q5SK28,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2008-01-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 114, 'sequenceVersion': 1}",The1083
SSB_THET8,Q5SLP9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-03-29', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 98, 'sequenceVersion': 1}",The1084
SYD_THETH,P36419,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1994-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1994-06-01', 'entryVersion': 146, 'sequenceVersion': 1}",The1088
SYFA_THET8,Q5SGX2,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-05-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 114, 'sequenceVersion': 1}",The1090
SYFB_THET8,Q5SGX1,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-05-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 117, 'sequenceVersion': 1}",The1092
SYH_THET2,P62374,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2004-07-05', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 102, 'sequenceVersion': 1}",The1095
SYK_THETH,P41255,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-02-01', 'entryVersion': 108, 'sequenceVersion': 1}",The1097
SYV_THETH,P96142,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 132, 'sequenceVersion': 2}",The1104
SYY_THET2,P83453,1,Evidence at protein level,Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27),"{'firstPublicDate': '2002-11-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-11-15', 'entryVersion': 121, 'sequenceVersion': 1}",The1105
THIG_THET8,Q5SKG7,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-07-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 100, 'sequenceVersion': 1}",The1108
TRPD_THETH,P83827,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2004-04-13', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-03-29', 'entryVersion': 86, 'sequenceVersion': 1}",The1114
TRUA_THET8,Q5SHU9,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2005-04-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 104, 'sequenceVersion': 1}",The1116
CHDC_THET8,Q5SHL6,1,Evidence at protein level,Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8),"{'firstPublicDate': '2007-07-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-12-21', 'entryVersion': 87, 'sequenceVersion': 1}",The1122
TF2B_PYRFU,P61998,1,Evidence at protein level,Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1),"{'firstPublicDate': '2004-06-07', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-06-07', 'entryVersion': 119, 'sequenceVersion': 1}",The136
TFE_PYRFU,Q8U3H5,1,Evidence at protein level,Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1),"{'firstPublicDate': '2008-02-26', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 109, 'sequenceVersion': 1}",The137
IXTPA_METJA,Q57679,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2011-06-28', 'entryVersion': 137, 'sequenceVersion': 2}",The1214
PSA_METJA,Q60177,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 138, 'sequenceVersion': 1}",The1228
PSB_METJA,Q58634,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-11-01', 'entryVersion': 135, 'sequenceVersion': 1}",The1229
PTR1_METJA,Q57615,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 132, 'sequenceVersion': 1}",The1232
RFCL_METJA,Q58294,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 108, 'sequenceVersion': 1}",The1243
RIFK_METJA,Q60365,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2011-04-05', 'entryVersion': 108, 'sequenceVersion': 2}",The1246
RL1_METJA,P54050,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 125, 'sequenceVersion': 2}",The1248
CG121_METJA,Q57646,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 94, 'sequenceVersion': 1}",The1306
Y223_METJA,Q57676,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 86, 'sequenceVersion': 1}",The1307
THIDN_METJA,Q57688,1,Evidence at protein level,Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2012-01-25', 'entryVersion': 109, 'sequenceVersion': 2}",The1308
CELE_ACET2,P10477,1,Evidence at protein level,Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372),"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2015-10-14', 'entryVersion': 131, 'sequenceVersion': 2}",The160
GUNS_ACET2,A3DH67,1,Evidence at protein level,Acetivibrio thermocellus (strain ATCC 27405 / DSM 1237 / JCM 9322 / NBRC 103400 / NCIMB 10682 / NRRL B-4536 / VPI 7372),"{'firstPublicDate': '2007-04-17', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-03-20', 'entryVersion': 83, 'sequenceVersion': 1}",The163
NADB_SULTO,Q972D2,1,Evidence at protein level,Sulfurisphaera tokodaii (strain DSM 16993 / JCM 10545 / NBRC 100140 / 7),"{'firstPublicDate': '2002-08-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 123, 'sequenceVersion': 1}",The178
COAD_PYRAB,Q9UYT0,1,Evidence at protein level,Pyrococcus abyssi (strain GE5 / Orsay),"{'firstPublicDate': '2003-06-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2012-05-16', 'entryVersion': 107, 'sequenceVersion': 3}",The212
IF2A_PYRAB,Q9V0E4,1,Evidence at protein level,Pyrococcus abyssi (strain GE5 / Orsay),"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 127, 'sequenceVersion': 1}",The220
SYT_PYRAB,Q9UZ14,1,Evidence at protein level,Pyrococcus abyssi (strain GE5 / Orsay),"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 144, 'sequenceVersion': 1}",The231
CBSA_SULAC,O54088,1,Evidence at protein level,Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770),"{'firstPublicDate': '2001-04-27', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-06-01', 'entryVersion': 109, 'sequenceVersion': 1}",The237
DPO4_SULAC,Q4JB80,1,Evidence at protein level,Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770),"{'firstPublicDate': '2005-09-27', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2005-08-02', 'entryVersion': 103, 'sequenceVersion': 1}",The241
RL12_SULAC,P08055,1,Evidence at protein level,Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770),"{'firstPublicDate': '1988-08-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-12-15', 'entryVersion': 111, 'sequenceVersion': 2}",The254
UDDP_SULAC,P80143,1,Evidence at protein level,Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770),"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2005-08-30', 'entryVersion': 109, 'sequenceVersion': 2}",The263
GGGPS_SACS2,Q980N1,1,Evidence at protein level,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2),"{'firstPublicDate': '2003-06-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 106, 'sequenceVersion': 1}",The303
RL40_SACS2,Q980V5,1,Evidence at protein level,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2),"{'firstPublicDate': '2004-06-07', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 93, 'sequenceVersion': 1}",The331
RPO3_SACS2,P95989,1,Evidence at protein level,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 145, 'sequenceVersion': 1}",The334
RPO12_SACS2,Q97ZX7,1,Evidence at protein level,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2),"{'firstPublicDate': '2003-02-12', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 104, 'sequenceVersion': 1}",The339
Y1041_SACS2,Q97Z90,1,Evidence at protein level,Saccharolobus solfataricus (strain ATCC 35092 / DSM 1617 / JCM 11322 / P2),"{'firstPublicDate': '2002-05-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 107, 'sequenceVersion': 1}",The353
APGM_PYRHO,O57742,1,Evidence at protein level,Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),"{'firstPublicDate': '2002-05-02', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1998-08-01', 'entryVersion': 135, 'sequenceVersion': 1}",The359
EF1B_PYRHO,P58748,1,Evidence at protein level,Pyrococcus horikoshii (strain ATCC 700860 / DSM 12428 / JCM 9974 / NBRC 100139 / OT-3),"{'firstPublicDate': '2002-03-27', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-03-27', 'entryVersion': 98, 'sequenceVersion': 1}",The365
RL39_SULAC,P13005,1,Evidence at protein level,Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770),"{'firstPublicDate': '1990-01-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 115, 'sequenceVersion': 2}",The256
ENDA_NANEQ,Q74MP4,1,Evidence at protein level,Nanoarchaeum equitans (strain Kin4-M),"{'firstPublicDate': '2004-10-11', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2004-07-05', 'entryVersion': 91, 'sequenceVersion': 1}",The1
PPSA_STAMF,P46893,1,Evidence at protein level,Staphylothermus marinus (strain ATCC 43588 / DSM 3639 / JCM 9404 / F1),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-11-01', 'entryVersion': 117, 'sequenceVersion': 1}",The3
FER_PYRIL,P81901,1,Evidence at protein level,Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-04-03', 'entryVersion': 109, 'sequenceVersion': 2}",The9
PAND_PYRIL,A1RUA9,1,Inferred from homology,Pyrobaculum islandicum (strain DSM 4184 / JCM 9189 / GEO3),"{'firstPublicDate': '2007-10-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-02-06', 'entryVersion': 81, 'sequenceVersion': 1}",The10
Y014_SIFVH,Q914L6,1,Evidence at protein level,Sulfolobus islandicus filamentous virus (isolate Iceland/Hveragerdi),"{'firstPublicDate': '2009-09-22', 'lastAnnotationUpdateDate': '2021-09-29', 'lastSequenceUpdateDate': '2001-12-01', 'entryVersion': 54, 'sequenceVersion': 1}",The11
SSPN_ANOFW,B7GKT2,1,Inferred from homology,Anoxybacillus flavithermus (strain DSM 21510 / WK1),"{'firstPublicDate': '2009-04-14', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2009-02-10', 'entryVersion': 61, 'sequenceVersion': 1}",The17
AMY1_DICT6,P09961,1,Evidence at protein level,Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12),"{'firstPublicDate': '1989-07-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 114, 'sequenceVersion': 2}",The22
AMY2_DICT6,P14898,1,Evidence at protein level,Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12),"{'firstPublicDate': '1990-04-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2009-01-20', 'entryVersion': 109, 'sequenceVersion': 2}",The23
FLA1_THEVO,P57719,1,Evidence at protein level,Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1),"{'firstPublicDate': '2001-01-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-08-14', 'entryVersion': 105, 'sequenceVersion': 2}",The25
RLME_THEVO,Q97C13,1,Evidence at protein level,Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1),"{'firstPublicDate': '2005-12-06', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 110, 'sequenceVersion': 1}",The26
Y1425_THEVO,Q978J0,1,Evidence at protein level,Thermoplasma volcanium (strain ATCC 51530 / DSM 4299 / JCM 9571 / NBRC 15438 / GSS1),"{'firstPublicDate': '2003-08-29', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 106, 'sequenceVersion': 1}",The27
SSPI_CALS4,Q8RB27,1,Inferred from homology,Caldanaerobacter subterraneus subsp. tengcongensis (strain DSM 15242 / JCM 11007 / NBRC 100824 / MB4),"{'firstPublicDate': '2003-07-11', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-06-01', 'entryVersion': 83, 'sequenceVersion': 1}",The29
SQHC_ALIAD,P33247,1,Evidence at protein level,Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / BCRC 14685 / JCM 5260 / KCTC 1825 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-IA),"{'firstPublicDate': '1994-02-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 156, 'sequenceVersion': 4}",The31
THER_ALIAC,Q43880,1,Evidence at protein level,Alicyclobacillus acidocaldarius subsp. acidocaldarius,"{'firstPublicDate': '2003-09-26', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 91, 'sequenceVersion': 1}",The32
THIO_ALIAC,P80579,1,Evidence at protein level,Alicyclobacillus acidocaldarius subsp. acidocaldarius,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 105, 'sequenceVersion': 1}",The33
TPL_SYMTH,Q08897,1,Evidence at protein level,Symbiobacterium thermophilum (strain T / IAM 14863),"{'firstPublicDate': '1995-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2004-11-23', 'entryVersion': 126, 'sequenceVersion': 2}",The37
FWDG_METKA,Q49611,1,Evidence at transcript level,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),"{'firstPublicDate': '2002-10-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 120, 'sequenceVersion': 1}",The44
HEM1_METKA,Q9UXR8,1,Evidence at protein level,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),"{'firstPublicDate': '2002-04-03', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 147, 'sequenceVersion': 1}",The45
HMD_METKA,Q02394,1,Evidence at protein level,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 136, 'sequenceVersion': 3}",The46
MCH_METKA,P94954,1,Evidence at protein level,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 134, 'sequenceVersion': 4}",The47
MCRA_METKA,Q49605,1,Evidence at protein level,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2002-04-16', 'entryVersion': 138, 'sequenceVersion': 2}",The48
MER_METKA,Q8TXY4,1,Evidence at protein level,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),"{'firstPublicDate': '2003-11-28', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 115, 'sequenceVersion': 3}",The49
MTD_METKA,P94951,1,Evidence at protein level,Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938),"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 128, 'sequenceVersion': 3}",The50
SSPH3_GEOTN,A4ISB5,1,Inferred from homology,Geobacillus thermodenitrificans (strain NG80-2),"{'firstPublicDate': '2008-04-08', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-05-01', 'entryVersion': 72, 'sequenceVersion': 1}",The55
SSPK_GEOTN,A4IKI9,1,Inferred from homology,Geobacillus thermodenitrificans (strain NG80-2),"{'firstPublicDate': '2007-07-24', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-07-24', 'entryVersion': 65, 'sequenceVersion': 2}",The56
SSPP_GEOTN,A4IMM1,1,Inferred from homology,Geobacillus thermodenitrificans (strain NG80-2),"{'firstPublicDate': '2008-04-08', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2008-04-08', 'entryVersion': 67, 'sequenceVersion': 2}",The59
TLP_GEOTN,A4IN75,1,Inferred from homology,Geobacillus thermodenitrificans (strain NG80-2),"{'firstPublicDate': '2007-07-24', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-07-24', 'entryVersion': 63, 'sequenceVersion': 2}",The60
AGOG_PYRAE,Q8ZVK6,1,Evidence at protein level,Pyrobaculum aerophilum (strain ATCC 51768 / DSM 7523 / JCM 9630 / CIP 104966 / NBRC 100827 / IM2),"{'firstPublicDate': '2006-01-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-03-01', 'entryVersion': 97, 'sequenceVersion': 1}",The61
