uniProtID,accession,label,existence,species,history
AMID_SACS2,P95896,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 113, 'sequenceVersion': 1}"
APE2_SACS2,P95928,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 137, 'sequenceVersion': 1}"
BGAL_SACS2,P22498,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1991-08-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 159, 'sequenceVersion': 2}"
CBPX1_SACS2,P80092,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 132, 'sequenceVersion': 2}"
CDC61_SACS2,Q980N4,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-09-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 126, 'sequenceVersion': 1}"
CDC62_SACS2,Q9UXF8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-09-19', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 120, 'sequenceVersion': 1}"
CDC63_SACS2,Q97WM8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-09-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 119, 'sequenceVersion': 1}"
CISY_SACS2,P80148,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1992-12-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 144, 'sequenceVersion': 3}"
CP119_SULAC,Q55080,1,Evidence at protein level,Sulfolobus acidocaldarius,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-11-01', 'entryVersion': 134, 'sequenceVersion': 1}"
DHE2_SACS2,P80053,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1992-03-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2008-03-18', 'entryVersion': 129, 'sequenceVersion': 3}"
DNLI_SACS2,Q980T8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-02-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 133, 'sequenceVersion': 1}"
DPO4_SACSO,P96022,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-08-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 108, 'sequenceVersion': 1}"
DPO4_SACS2,Q97W02,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-08-02', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 156, 'sequenceVersion': 1}"
DPOL1_SACS2,P26811,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1992-08-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 160, 'sequenceVersion': 2}"
EF1B_SACS2,Q64214,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1998-07-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 120, 'sequenceVersion': 3}"
EF2_SACS2,P30925,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1993-07-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 149, 'sequenceVersion': 3}"
FEN_SACS2,Q980U8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2003-02-12', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2003-02-12', 'entryVersion': 122, 'sequenceVersion': 2}"
FLPA_SACS2,P58032,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-04-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-04-27', 'entryVersion': 119, 'sequenceVersion': 1}"
FUMC_SACS2,P39461,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1995-02-01', 'entryVersion': 137, 'sequenceVersion': 1}"
G3P_SACS2,P39460,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1995-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-12-01', 'entryVersion': 162, 'sequenceVersion': 2}"
GLYA_SACS2,Q9UWT5,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-03-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 128, 'sequenceVersion': 1}"
HMDH_SACS2,O08424,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 139, 'sequenceVersion': 2}"
IF2A_SACS2,Q97Z79,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-05-10', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 120, 'sequenceVersion': 1}"
IF2B_SACS2,Q97W59,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-05-10', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 112, 'sequenceVersion': 1}"
IF2G_SACS2,Q980A5,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2005-06-21', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 132, 'sequenceVersion': 1}"
IF6_SACS2,Q980G0,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-04-03', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 96, 'sequenceVersion': 1}"
KADA_SACS2,Q9UX83,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 103, 'sequenceVersion': 1}"
KPRS_SACS2,Q97Z86,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-10-25', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-10-25', 'entryVersion': 115, 'sequenceVersion': 2}"
LRS14_SACS2,O93774,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-10-18', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1999-05-01', 'entryVersion': 110, 'sequenceVersion': 1}"
LYSM_SACS2,Q980W9,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-01-16', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 118, 'sequenceVersion': 1}"
LYSW_SACS2,Q980W8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-01-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 89, 'sequenceVersion': 1}"
LYSX_SACS2,Q7SI95,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-01-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2003-12-15', 'entryVersion': 98, 'sequenceVersion': 1}"
MCM_SACS2,Q9UXG1,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2005-03-29', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 132, 'sequenceVersion': 1}"
METK_SACS2,Q980S9,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-03-27', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2002-03-27', 'entryVersion': 100, 'sequenceVersion': 2}"
PNPH_SACS2,P50389,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 134, 'sequenceVersion': 1}"
NADM_SACS2,P57084,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 110, 'sequenceVersion': 2}"
NPD_SACS2,Q97VX5,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2003-10-31', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 110, 'sequenceVersion': 1}"
OGT_SACS2,Q97VW7,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-05-10', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 107, 'sequenceVersion': 1}"
PCNA3_SACS2,P57765,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-02-21', 'entryVersion': 125, 'sequenceVersion': 1}"
PCNA1_SACS2,P57766,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-02-21', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-02-21', 'entryVersion': 125, 'sequenceVersion': 1}"
PCNA2_SACS2,Q97Z84,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-03-05', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2002-03-05', 'entryVersion': 127, 'sequenceVersion': 2}"
GGGPS_SACS2,Q980N1,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2003-06-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 106, 'sequenceVersion': 1}"
PTH_SACS2,Q980V1,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2003-03-28', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 116, 'sequenceVersion': 1}"
PYRG_SACS2,Q980S6,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-10-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 118, 'sequenceVersion': 1}"
RADA_SACS2,Q55075,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 140, 'sequenceVersion': 2}"
RFCL_SACS2,Q9UXF6,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 105, 'sequenceVersion': 1}"
RFCS_SACS2,Q9UXF5,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 113, 'sequenceVersion': 1}"
RGYR2_SACS2,Q97ZF5,1,Evidence at transcript level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-02-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 130, 'sequenceVersion': 1}"
RL14E_SACS2,Q980C1,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2003-10-31', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 104, 'sequenceVersion': 1}"
RL14_SACS2,Q9UX97,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 121, 'sequenceVersion': 1}"
RL1_SACS2,P96038,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1998-12-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 122, 'sequenceVersion': 1}"
RL7A_SACS2,P55858,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-04-27', 'entryVersion': 131, 'sequenceVersion': 2}"
RPO1N_SACS2,Q980R2,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-11-16', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 119, 'sequenceVersion': 1}"
RPO1C_SACS2,P58192,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 103, 'sequenceVersion': 1}"
RPO3_SACS2,P95989,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1997-05-01', 'entryVersion': 145, 'sequenceVersion': 1}"
RPO5_SACS2,Q980Q9,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-04-03', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 115, 'sequenceVersion': 1}"
RPO6_SACS2,Q97ZJ9,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-08-14', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-08-14', 'entryVersion': 120, 'sequenceVersion': 1}"
RPO11_SACS2,Q980K0,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-05-27', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 113, 'sequenceVersion': 1}"
RS8E_SACS2,Q980W3,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-03-27', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 102, 'sequenceVersion': 1}"
S7C3_SACS2,P81551,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1999-07-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 53, 'sequenceVersion': 2}"
S7C4_SACS2,P81552,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1999-07-15', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 60, 'sequenceVersion': 2}"
SODF_SACS2,P80857,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1997-11-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-23', 'entryVersion': 142, 'sequenceVersion': 2}"
SPEE_SACS2,Q9UXE4,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2004-03-15', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 117, 'sequenceVersion': 1}"
ARGDC_SACS2,Q9UWU1,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-10-24', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 123, 'sequenceVersion': 1}"
SPEH_SACS2,Q9UWY8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-10-24', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-05-01', 'entryVersion': 118, 'sequenceVersion': 1}"
SRP19_SACS2,Q980W2,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-06-20', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 95, 'sequenceVersion': 1}"
SRP54_SACS2,Q97ZE7,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-06-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 130, 'sequenceVersion': 1}"
SYTC_SACS2,Q97VW8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-08-30', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 116, 'sequenceVersion': 1}"
TF2B2_SACS2,P58110,1,Evidence at transcript level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-06-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 128, 'sequenceVersion': 1}"
THSA_SACS2,Q9V2S9,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 118, 'sequenceVersion': 2}"
THSB_SACS2,Q9V2T8,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 119, 'sequenceVersion': 2}"
TRPA_SACS2,P50382,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 132, 'sequenceVersion': 2}"
TRPB1_SACS2,P50383,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 136, 'sequenceVersion': 2}"
TRPB2_SACS2,Q97TX6,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2002-10-19', 'lastAnnotationUpdateDate': '2022-05-25', 'lastSequenceUpdateDate': '2001-10-01', 'entryVersion': 114, 'sequenceVersion': 1}"
TRPC_SACS2,Q06121,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1994-06-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1994-06-01', 'entryVersion': 146, 'sequenceVersion': 1}"
TRPD_SACS2,P50384,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1996-10-01', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1996-10-01', 'entryVersion': 150, 'sequenceVersion': 1}"
TRPE_SACS2,Q06128,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1994-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-20', 'entryVersion': 158, 'sequenceVersion': 2}"
TRPG_SACS2,Q06129,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '1994-02-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2001-06-01', 'entryVersion': 149, 'sequenceVersion': 2}"
XYLS_SACS2,Q9P999,1,Evidence at protein level,Saccharolobus solfataricus,"{'firstPublicDate': '2001-06-20', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '2000-10-01', 'entryVersion': 106, 'sequenceVersion': 1}"
LYSZ_THET2,O50147,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2000-05-30', 'lastAnnotationUpdateDate': '2022-10-12', 'lastSequenceUpdateDate': '1998-06-01', 'entryVersion': 133, 'sequenceVersion': 1}"
RSMG_THET8,Q9LCY2,1,Evidence at protein level,Thermus thermophilus,"{'firstPublicDate': '2002-04-16', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2005-03-29', 'entryVersion': 114, 'sequenceVersion': 2}"
CDC61_AERPE,Q9YEV6,1,Evidence at protein level,Aeropyrum pernix,"{'firstPublicDate': '2002-09-19', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-01-09', 'entryVersion': 121, 'sequenceVersion': 3}"
G1PDH_AERPE,Q9YER2,1,Evidence at protein level,Aeropyrum pernix,"{'firstPublicDate': '2001-12-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-06-26', 'entryVersion': 117, 'sequenceVersion': 2}"
GGGPS_AERPE,Q9YEF5,1,Evidence at protein level,Aeropyrum pernix,"{'firstPublicDate': '2003-06-06', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '2007-06-26', 'entryVersion': 104, 'sequenceVersion': 2}"
KATG_ARCFU,O28050,1,Evidence at protein level,Archaeoglobus fulgidus,"{'firstPublicDate': '2000-12-01', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-01-01', 'entryVersion': 129, 'sequenceVersion': 1}"
G1PDH_ARCFU,O28599,1,Evidence at protein level,Archaeoglobus fulgidus,"{'firstPublicDate': '2001-12-05', 'lastAnnotationUpdateDate': '2022-08-03', 'lastSequenceUpdateDate': '1998-01-01', 'entryVersion': 125, 'sequenceVersion': 1}"
